Part Number,Nomenclature,Qty/Parent,Parent PN,Qty/Grand_Parent,Parent Nomen,QPE
9346M79G05,"NUT,PLAIN",1,L43710G10,1,"ASSY,G/G,G/T",1
9346M79G05,"NUT,PLAIN",1,L43710G11,1,"ASSY,G/G,G/T",1
9346M79G05,"NUT,PLAIN",1,L43710G12,1,"ASSY,G/G,G/T",1
9346M79G05,"NUT,PLAIN",1,L50001G01,1,GAS GEN ASSY,1
9346M79G05,"NUT,PLAIN",1,L50001G02,1,GAS GEN ASSY,1
9346M79G05,"NUT,PLAIN",1,L50001G03,1,GAS GEN ASSY,1
9346M79G05,"NUT,PLAIN",1,L50001G04,1,GAS GEN ASSY,1
9346M79G05,"NUT,PLAIN",1,L50001G05,1,GAS GEN ASSY,1
9346M79G05,"NUT,PLAIN",1,L50001G06,1,GAS GEN ASSY,1
9346M79G05,"NUT,PLAIN",1,L50001G07,1,GAS GEN ASSY,1
9346M79G05,"NUT,PLAIN",1,L50001G08,1,GAS GEN ASSY,1
9346M79G05,"NUT,PLAIN",1,L50001G09,1,GAS GEN ASSY,1
9346M79G05,"NUT,PLAIN",1,L50001G10,1,GAS GEN ASSY,1
9346M79G05,"NUT,PLAIN",1,L50001G11,1,GAS GEN ASSY,1
9346M79G05,"NUT,PLAIN",1,L50001G12,1,GAS GEN ASSY,1
9346M79G05,"NUT,PLAIN",1,L50021G01,1,GAS GENERATOR,1
9346M79G05,"NUT,PLAIN",1,L50021G02,1,GAS GENERATOR,1
9346M79G05,"NUT,PLAIN",1,L50021G03,1,GAS GENERATOR,1
9346M79G05,"NUT,PLAIN",1,L50021G04,1,GAS GENERATOR,1
9346M79G05,"NUT,PLAIN",1,L50021G05,1,GAS GENERATOR,1
9346M79G05,"NUT,PLAIN",1,L50021G06,1,GAS GENERATOR,1
9346M79G05,"NUT,PLAIN",1,L50021G07,1,GAS GENERATOR,1
9346M79G05,"NUT,PLAIN",1,L50021G08,1,GAS GENERATOR,1
9346M79G05,"NUT,PLAIN",1,L50021G09,1,GAS GENERATOR,1
9346M79G05,"NUT,PLAIN",1,L50301G01,1,ASSEMBLY,1
9346M79G05,"NUT,PLAIN",1,L50301G02,1,ASSEMBLY,1
9346M79G05,"NUT,PLAIN",1,L50321G01,1,GAS GEN ASSY,1
9346M79G05,"NUT,PLAIN",1,L50321G02,1,GAS GEN ASSY,1
9346M79G05,"NUT,PLAIN",1,L50321G03,1,GAS GEN ASSY,1
9346M79G05,"NUT,PLAIN",1,L50321G04,1,GAS GEN ASSY,1
9346M79G05,"NUT,PLAIN",1,L50321G05,1,GAS GEN ASSY,1
9346M79G05,"NUT,PLAIN",1,L50321G06,1,GAS GEN ASSY,1
9346M79G05,"NUT,PLAIN",1,L50321G07,1,GAS GEN ASSY,1
9346M79G05,"NUT,PLAIN",1,L50321G08,1,GAS GEN ASSY,1
9346M79G05,"NUT,PLAIN",1,L50321G09,1,GAS GEN ASSY,1
9346M79G05,"NUT,PLAIN",1,L50321G10,1,GAS GEN ASSY,1
9346M79G05,"NUT,PLAIN",1,L50321G11,1,GAS GEN ASSY,1
9346M79G05,"NUT,PLAIN",1,L50321G12,1,GAS GEN ASSY,1
9346M79G05,"NUT,PLAIN",1,L50321G14,1,GAS GEN ASSY,1
9346M79G05,"NUT,PLAIN",1,L50321G15,1,GAS GEN ASSY,1
9346M79G05,"NUT,PLAIN",1,L50321G16,1,GAS GEN ASSY,1
9346M79G05,"NUT,PLAIN",1,L50321G17,1,GAS GEN ASSY,1
9346M79G05,"NUT,PLAIN",1,L50321G18,1,GAS GEN ASSY,1
9346M79G05,"NUT,PLAIN",1,L50321G19,1,GAS GEN ASSY,1
9346M79G05,"NUT,PLAIN",1,L50321G20,1,GAS GEN ASSY,1
9346M79G05,"NUT,PLAIN",1,L50321G21,1,GAS GEN ASSY,1
9346M79G05,"NUT,PLAIN",1,L50321G22,1,GAS GEN ASSY,1
9346M79G05,"NUT,PLAIN",1,L50321G23,1,GAS GEN ASSY,1
9346M79G05,"NUT,PLAIN",1,L50321G24,1,GAS GEN ASSY,1
9346M79G05,"NUT,PLAIN",1,L50321G25,1,GAS GEN ASSY,1
9346M79G05,"NUT,PLAIN",1,L50321G26,1,GAS GEN ASSY,1
9346M79G05,"NUT,PLAIN",1,L50321G27,1,GAS GEN ASSY,1
1387M98P05,"SPACER,SEAL-L",1,737L746G01,1,LPT ROTOR KIT,1
1387M98P05,"SPACER,SEAL-L",1,9547M19G09,1,ROTOR,1
1387M98P05,"SPACER,SEAL-L",1,9547M19G10,1,ROTOR,1
1387M98P05,"SPACER,SEAL-L",1,9547M19G12,1,ROTOR,1
1387M98P05,"SPACER,SEAL-L",1,9547M19G13,1,ROTOR,1
1711M62G11,"SEAL,FWD OUTER",1,1711M62G11,1,"SEAL,FWD OUTER",1
1711M62G11,"SEAL,FWD OUTER",1,1975M45G01,1,"CMBSTR,DIFFUS",1
1711M62G11,"SEAL,FWD OUTER",1,1975M45G02,1,"CMBSTR,DIFFUS",1
1711M62G11,"SEAL,FWD OUTER",1,1975M45G03,1,"CMBSTR,DIFFUS",1
1711M62G11,"SEAL,FWD OUTER",1,1975M45G04,1,"CMBSTR,DIFFUS",1
1711M62G11,"SEAL,FWD OUTER",1,1975M45G05,1,"CMBSTR,DIFFUS",1
1711M62G11,"SEAL,FWD OUTER",1,683L356G05,1,GE90 SPARE PART,1
1711M62G11,"SEAL,FWD OUTER",1,683L356G06,1,GE90 SPARE PART,1
1796M29P01,"SPCR,SEAL-LP",1,736L852G01,1,BAAF KIT A,1
1796M29P01,"SPCR,SEAL-LP",1,736L898G01,1,IAF LPTR 6000 T,1
1796M29P01,"SPCR,SEAL-LP",1,736L898G02,1,IAF LPTR 6000 T,1
1796M29P01,"SPCR,SEAL-LP",5,737L430G01,1,"KIT,3000 TAC EN",5
1796M29P01,"SPCR,SEAL-LP",5,737L430G04,1,"KIT,3000 TAC EN",5
1796M29P01,"SPCR,SEAL-LP",1,737L480G01,1,HAF 6K TAC KIT,1
1796M29P01,"SPCR,SEAL-LP",1,737L480G02,1,HAF 6K TAC KIT,1
1796M29P01,"SPCR,SEAL-LP",1,737L483G02,1,TUAF 6000 TAC K,1
1796M29P01,"SPCR,SEAL-LP",1,737L483G04,1,TUAF 6000 TAC K,1
1796M29P01,"SPCR,SEAL-LP",1,9525M19G04,1,LPT ROTOR ASSY,1
1796M29P01,"SPCR,SEAL-LP",1,9525M19G07,1,LPT ROTOR ASSY,1
1796M29P01,"SPCR,SEAL-LP",1,9525M19G09,1,LPT ROTOR ASSY,1
1796M29P01,"SPCR,SEAL-LP",1,9525M19G11,1,LPT ROTOR ASSY,1
1796M29P01,"SPCR,SEAL-LP",1,9525M19G13,1,LPT ROTOR ASSY,1
1796M29P01,"SPCR,SEAL-LP",1,9525M19G17,1,LPT ROTOR ASSY,1
1796M29P01,"SPCR,SEAL-LP",1,9525M19G18,1,LPT ROTOR ASSY,1
1796M29P01,"SPCR,SEAL-LP",1,9525M19G19,1,LPT ROTOR ASSY,1
1796M29P01,"SPCR,SEAL-LP",1,9525M19G20,1,LPT ROTOR ASSY,1
1796M29P01,"SPCR,SEAL-LP",1,9525M19G21,1,LPT ROTOR ASSY,1
1796M29P01,"SPCR,SEAL-LP",1,9525M19G22,1,LPT ROTOR ASSY,1
1796M29P01,"SPCR,SEAL-LP",1,9525M19G23,1,LPT ROTOR ASSY,1
1796M29P01,"SPCR,SEAL-LP",1,9543M19G02,1,ROTOR ASSEMBLY,1
1796M29P01,"SPCR,SEAL-LP",1,9543M19G04,1,ROTOR ASSEMBLY,1
1796M29P01,"SPCR,SEAL-LP",1,9543M19G06,1,ROTOR ASSEMBLY,1
1796M29P01,"SPCR,SEAL-LP",1,9543M19G08,1,ROTOR ASSEMBLY,1
1796M29P01,"SPCR,SEAL-LP",1,9543M19G10,1,ROTOR ASSEMBLY,1
1796M29P01,"SPCR,SEAL-LP",1,9543M19G14,1,ROTOR ASSEMBLY,1
1796M29P01,"SPCR,SEAL-LP",1,9543M19G15,1,ROTOR ASSEMBLY,1
1796M29P01,"SPCR,SEAL-LP",1,9543M19G16,1,ROTOR ASSEMBLY,1
1796M29P01,"SPCR,SEAL-LP",1,9543M19G17,1,ROTOR ASSEMBLY,1
1796M29P01,"SPCR,SEAL-LP",1,9543M19G18,1,ROTOR ASSEMBLY,1
1796M29P01,"SPCR,SEAL-LP",1,9543M19G19,1,ROTOR ASSEMBLY,1
1796M29P01,"SPCR,SEAL-LP",1,9543M19G20,1,ROTOR ASSEMBLY,1
1796M29P01,"SPCR,SEAL-LP",1,9544M19G03,1,"RTR ASSY,LPTURB",1
1796M29P01,"SPCR,SEAL-LP",1,9546M19G01,1,"ROTOR ASSY, LPT",1
1796M29P01,"SPCR,SEAL-LP",1,9546M19G02,1,"ROTOR ASSY, LPT",1
1864M40G01,"SPRT,NOZ-LPTU",1,1864M40G01,5,"SPRT,NOZ-LPTU",5
1864M40G01,"SPRT,NOZ-LPTU",1,2406M20G01,1,"NOZ ASSY, LPT",1
1864M40G01,"SPRT,NOZ-LPTU",1,736L853G01,1,BAAF KIT B,1
1864M40G01,"SPRT,NOZ-LPTU",1,736L853G02,1,BAAF KIT B,1
1864M40G01,"SPRT,NOZ-LPTU",1,736L853G03,1,BAAF KIT B,1
1864M40G01,"SPRT,NOZ-LPTU",1,736L893G04,1,IAF LPTSIN 3/6K,1
1864M40G01,"SPRT,NOZ-LPTU",1,736L893G05,1,IAF LPTSIN 3/6K,1
1864M40G01,"SPRT,NOZ-LPTU",1,736L893G06,1,IAF LPTSIN 3/6K,1
1864M40G01,"SPRT,NOZ-LPTU",1,737L480G01,1,HAF 6K TAC KIT,1
1864M40G01,"SPRT,NOZ-LPTU",1,737L480G02,1,HAF 6K TAC KIT,1
1864M40G01,"SPRT,NOZ-LPTU",1,737L484G02,1,TUAF 6000 TAC K,1
1864M40G01,"SPRT,NOZ-LPTU",1,737L484G04,1,TUAF 6000 TAC K,1
1864M40G01,"SPRT,NOZ-LPTU",1,9521M20G01,1,"NOZ ASSY, LPT",1
1864M40G01,"SPRT,NOZ-LPTU",1,9521M20G02,1,"NOZ ASSY, LPT",1
1864M40G01,"SPRT,NOZ-LPTU",1,9521M20G03,1,"NOZ ASSY, LPT",1
1864M40G01,"SPRT,NOZ-LPTU",1,9521M20G04,1,"NOZ ASSY, LPT",1
1864M40G01,"SPRT,NOZ-LPTU",1,9521M20G05,6,"NOZ ASSY, LPT",6
1864M40G01,"SPRT,NOZ-LPTU",1,9521M20G06,1,"NOZ ASSY, LPT",1
1864M40G01,"SPRT,NOZ-LPTU",1,9545M20G11,1,NOZ ASSY LPT,1
1864M40G01,"SPRT,NOZ-LPTU",1,9545M20G17,1,NOZ ASSY LPT,1
1864M40G01,"SPRT,NOZ-LPTU",1,9546M20G01,1,"NOZ ASSY, LPT",1
1864M40G01,"SPRT,NOZ-LPTU",1,9546M20G02,1,"NOZ ASSY, LPT",1
1864M40G01,"SPRT,NOZ-LPTU",1,9546M20G03,1,"NOZ ASSY, LPT",1
1864M40G01,"SPRT,NOZ-LPTU",1,9546M20G04,1,"NOZ ASSY, LPT",1
1864M40G01,"SPRT,NOZ-LPTU",1,9546M20G05,2,"NOZ ASSY, LPT",2
1864M40G01,"SPRT,NOZ-LPTU",1,9546M20G06,1,"NOZ ASSY, LPT",1
2136M60G01,"CASE,COMB",1,2136M60G01,1,"CASE,COMB",1
2136M60G01,"CASE,COMB",1,2202M54G01,1,COMB ASSY,1
2136M60G01,"CASE,COMB",1,2202M54G02,1,COMB ASSY,1
L38770P01,"ADAPTER,REAR",1,682L232G01,1,"FIELD LIST,BASE",1
L38770P01,"ADAPTER,REAR",1,682L232G02,1,"FIELD LIST, DLE",1
L38770P01,"ADAPTER,REAR",1,682L262G02,1,REAR DRIVE,1
L38770P01,"ADAPTER,REAR",1,682L583G01,1,FIELD LIST,1
L38770P01,"ADAPTER,REAR",1,682L583G02,1,FIELD LIST,1
L38770P01,"ADAPTER,REAR",1,682L583G03,1,FIELD LIST,1
L59010G02,"SHAFT,DISTANCE",1,L38635G04,1,"COUPLING, ASSY",1
L59010G02,"SHAFT,DISTANCE",1,L38635G05,1,"COUPLING, ASSY",1
L59010G02,"SHAFT,DISTANCE",1,L59010G02,1,"SHAFT,DISTANCE",1
1364M37G02,"MOUNT, RING",1,1364M37G02,1,"MOUNT, RING",1
1364M37G02,"MOUNT, RING",1,736L806G01,1,YAEF00257,1
1364M37G02,"MOUNT, RING",1,736L806G04,1,YAEF00257,1
1364M37G02,"MOUNT, RING",1,736L806G05,1,YAEF00257,1
1364M37G02,"MOUNT, RING",1,736L806G06,1,YAEF00257,1
1364M37G02,"MOUNT, RING",1,736L806G07,1,YAEF00257,1
1364M37G02,"MOUNT, RING",1,736L806G08,1,YAEF00257,1
1364M37G02,"MOUNT, RING",1,737L749G01,1,TURB FRM KIT,1
1364M37G02,"MOUNT, RING",1,9543M22G01,1,TURB FRAME ASSY,1
1364M37G02,"MOUNT, RING",1,9543M22G02,1,TURB FRAME ASSY,1
1364M37G02,"MOUNT, RING",1,9543M22G03,1,TURB FRAME ASSY,1
1364M37G02,"MOUNT, RING",1,9543M22G04,1,TURB FRAME ASSY,1
1364M37G02,"MOUNT, RING",1,9543M22G05,1,TURB FRAME ASSY,1
1364M37G02,"MOUNT, RING",1,9543M22G06,1,TURB FRAME ASSY,1
1364M37G02,"MOUNT, RING",1,9543M22G07,1,TURB FRAME ASSY,1
1364M37G02,"MOUNT, RING",1,9543M22G08,1,TURB FRAME ASSY,1
1364M37G02,"MOUNT, RING",1,9543M22G09,1,TURB FRAME ASSY,1
1364M37G02,"MOUNT, RING",1,9543M22G10,1,TURB FRAME ASSY,1
1364M37G02,"MOUNT, RING",1,9543M22G11,1,TURB FRAME ASSY,1
1364M37G02,"MOUNT, RING",1,9543M22G12,1,TURB FRAME ASSY,1
1364M37G02,"MOUNT, RING",1,9543M22G13,1,TURB FRAME ASSY,1
1364M37G02,"MOUNT, RING",1,9543M22G14,1,TURB FRAME ASSY,1
1364M37G02,"MOUNT, RING",1,9543M22G15,1,TURB FRAME ASSY,1
1364M37G02,"MOUNT, RING",1,9543M22G16,1,TURB FRAME ASSY,1
1364M37G02,"MOUNT, RING",1,9543M22G17,1,TURB FRAME ASSY,1
1364M37G02,"MOUNT, RING",1,9543M22G18,1,TURB FRAME ASSY,1
1364M37G02,"MOUNT, RING",1,9547M22G02,1,TURBINE FR ASSY,1
1364M37G02,"MOUNT, RING",1,9547M22G03,1,TURBINE FR ASSY,1
1364M37G02,"MOUNT, RING",1,9547M22G04,1,TURBINE FR ASSY,1
1364M37G02,"MOUNT, RING",1,9547M22G05,1,TURBINE FR ASSY,1
1364M37G02,"MOUNT, RING",1,9547M22G06,1,TURBINE FR ASSY,1
1364M37G02,"MOUNT, RING",1,9547M22G07,1,TURBINE FR ASSY,1
1364M37G02,"MOUNT, RING",1,9547M22G08,1,TURBINE FR ASSY,1
1364M37G02,"MOUNT, RING",1,9547M22G09,1,TURBINE FR ASSY,1
1364M37G02,"MOUNT, RING",1,9547M22G10,1,TURBINE FR ASSY,1
1364M37G02,"MOUNT, RING",1,9547M22G11,1,TURBINE FR ASSY,1
1364M37G02,"MOUNT, RING",1,9547M22G12,1,TURBINE FR ASSY,1
1364M37G02,"MOUNT, RING",1,9547M22G13,1,TURBINE FR ASSY,1
1364M37G02,"MOUNT, RING",1,9547M22G14,1,TURBINE FR ASSY,1
1364M37G02,"MOUNT, RING",1,9547M22G15,1,TURBINE FR ASSY,1
1364M37G02,"MOUNT, RING",1,9547M22G16,1,TURBINE FR ASSY,1
1364M37G02,"MOUNT, RING",1,9547M22G17,1,TURBINE FR ASSY,1
1364M37G02,"MOUNT, RING",1,9547M22G18,1,TURBINE FR ASSY,1
1364M37G02,"MOUNT, RING",1,9547M22G19,1,TURBINE FR ASSY,1
1364M37G02,"MOUNT, RING",1,9547M22G20,1,TURBINE FR ASSY,1
1364M37G02,"MOUNT, RING",1,9547M22G21,1,TURBINE FR ASSY,1
1364M37G02,"MOUNT, RING",1,9547M22G22,1,TURBINE FR ASSY,1
1364M37G02,"MOUNT, RING",1,9547M22G23,1,TURBINE FR ASSY,1
1364M37G02,"MOUNT, RING",1,9547M22G24,1,TURBINE FR ASSY,1
1364M37G02,"MOUNT, RING",1,9547M22G25,1,TURBINE FR ASSY,1
1364M37G02,"MOUNT, RING",1,9547M22G26,1,TURBINE FR ASSY,1
1364M37G02,"MOUNT, RING",1,9547M22G27,1,TURBINE FR ASSY,1
1364M37G02,"MOUNT, RING",1,9547M22G28,1,TURBINE FR ASSY,1
1364M37G02,"MOUNT, RING",1,9547M22G29,1,TURBINE FR ASSY,1
1364M37G02,"MOUNT, RING",1,9547M22G30,1,TURBINE FR ASSY,1
1364M37G02,"MOUNT, RING",1,9547M22G31,1,TURBINE FR ASSY,1
1364M37G02,"MOUNT, RING",1,9547M22G32,1,TURBINE FR ASSY,1
1364M37G02,"MOUNT, RING",1,9547M22G33,1,TURBINE FR ASSY,1
1364M37G02,"MOUNT, RING",1,9547M22G34,1,TURBINE FR ASSY,1
1364M37G02,"MOUNT, RING",1,9547M22G35,1,TURBINE FR ASSY,1
1364M37G02,"MOUNT, RING",1,9547M22G36,1,TURBINE FR ASSY,1
1364M37G02,"MOUNT, RING",1,9547M22G37,1,TURBINE FR ASSY,1
1364M37G02,"MOUNT, RING",1,9547M22G38,1,TURBINE FR ASSY,1
1364M37G02,"MOUNT, RING",1,9547M22G39,3,TURBINE FR ASSY,3
1364M37G02,"MOUNT, RING",1,9547M22G40,1,TURBINE FR ASSY,1
2335M97P02,SPACER,1,2330M21G01,1,FAN BOOSTER,1
2335M97P02,SPACER,1,2330M21G02,1,FAN BOOSTER,1
2335M97P02,SPACER,1,738L398G02,1,ALT CERT LIST - 2B,1
2444M11G01,RING SUPPORT,1,2305M10G01,1,ENGINE ASSY,1
2444M11G01,RING SUPPORT,1,2305M10G02,1,ENGINE ASSY,1
2444M11G01,RING SUPPORT,1,2305M10G03,1,ENGINE ASSY,1
2444M11G01,RING SUPPORT,1,2305M10G04,1,ENGINE ASSY,1
2444M11G01,RING SUPPORT,1,2305M10G05,1,ENGINE ASSY,1
2444M11G01,RING SUPPORT,1,2305M10G06,1,ENGINE ASSY,1
2444M11G01,RING SUPPORT,1,2305M10G07,1,ENGINE ASSY,1
2444M11G01,RING SUPPORT,1,2447M10G01,1,ENG ASSY,1
2444M11G01,RING SUPPORT,1,2447M10G02,1,ENG ASSY,1
2444M12G01,RING SUPPORT,1,2330M10G02,1,ENGINE ASSY,1
2444M12G01,RING SUPPORT,1,2330M10G03,1,ENGINE ASSY,1
2444M12G01,RING SUPPORT,1,2330M10G04,1,ENGINE ASSY,1
2444M12G01,RING SUPPORT,1,2330M10G05,1,ENGINE ASSY,1
2444M12G01,RING SUPPORT,1,2330M10G08,1,ENGINE ASSY,1
2444M12G01,RING SUPPORT,1,2330M10G09,1,ENGINE ASSY,1
1748M44P02,"SEAL,LPTR, STG4",1,1650M61G01,1,LPT RTR/STR ASY,1
1748M44P02,"SEAL,LPTR, STG4",1,1650M61G02,1,LPT RTR/STR ASY,1
1748M44P02,"SEAL,LPTR, STG4",1,1650M61G03,1,LPT RTR/STR ASY,1
1441M37G05,"SPRT,LPT NOZ",1,1441M37G05,8,"SPRT,LPT NOZ",8
1441M37G05,"SPRT,LPT NOZ",1,737L747G01,1,"LPT NOZZLE, S1",1
1441M37G05,"SPRT,LPT NOZ",1,9547M20G01,1,"NOZ ASSY,LPTURB",1
1441M37G05,"SPRT,LPT NOZ",1,9547M20G02,1,"NOZ ASSY,LPTURB",1
1441M37G05,"SPRT,LPT NOZ",1,9547M20G03,1,"NOZ ASSY,LPTURB",1
1441M37G05,"SPRT,LPT NOZ",1,9547M20G04,1,"NOZ ASSY,LPTURB",1
1441M37G05,"SPRT,LPT NOZ",1,9547M20G05,1,NOZZLE ASSY,1
1441M37G05,"SPRT,LPT NOZ",1,9547M20G06,1,NOZZLE ASSY,1
1748M42P03,"SEAL,LPTR,STG 2",1,1650M61G01,1,LPT RTR/STR ASY,1
1748M42P03,"SEAL,LPTR,STG 2",1,1650M61G02,1,LPT RTR/STR ASY,1
1748M42P03,"SEAL,LPTR,STG 2",1,1650M61G03,1,LPT RTR/STR ASY,1
1748M43P03,"SEAL,LPTR,STG 3",1,1650M61G01,1,LPT RTR/STR ASY,1
1748M43P03,"SEAL,LPTR,STG 3",1,1650M61G02,1,LPT RTR/STR ASY,1
1748M43P03,"SEAL,LPTR,STG 3",1,1650M61G03,1,LPT RTR/STR ASY,1
1748M45P03,"SEAL,LPTR, STG5",1,1650M61G01,1,LPT RTR/STR ASY,1
1748M45P03,"SEAL,LPTR, STG5",1,1650M61G02,1,LPT RTR/STR ASY,1
1748M45P03,"SEAL,LPTR, STG5",1,1650M61G03,1,LPT RTR/STR ASY,1
1963M32G01,"SUPPORT,SEAL",1,1963M32G01,1,"SUPPORT,SEAL",1
1963M32G01,"SUPPORT,SEAL",1,2115M20G02,1,BASE ENG ASSY,1
1963M32G01,"SUPPORT,SEAL",1,2115M20G03,1,BASE ENG ASSY,1
1963M32G01,"SUPPORT,SEAL",1,2115M20G04,1,BASE ENG ASSY,1
1963M32G01,"SUPPORT,SEAL",1,2115M20G05,1,BASE ENG ASSY,1
1963M32G01,"SUPPORT,SEAL",1,2115M20G06,1,BASE ENG ASSY,1
1963M32G01,"SUPPORT,SEAL",1,2115M20G07,1,BASE ENG ASSY,1
1963M32G01,"SUPPORT,SEAL",1,2115M20G08,1,BASE ENG ASSY,1
1963M32G01,"SUPPORT,SEAL",1,2115M20G09,1,BASE ENG ASSY,1
1963M32G01,"SUPPORT,SEAL",1,2115M20G10,1,BASE ENG ASSY,1
1963M32G01,"SUPPORT,SEAL",1,2115M20G11,1,BASE ENG ASSY,1
1963M32G01,"SUPPORT,SEAL",1,2115M20G12,1,BASE ENG ASSY,1
1963M32G01,"SUPPORT,SEAL",1,2115M20G13,1,BASE ENG ASSY,1
1963M32G01,"SUPPORT,SEAL",1,2115M20G14,1,BASE ENG ASSY,1
2302M91G02,IMPIMGEMENT,1,2302M91G02,1,IMPIMGEMENT,1
2302M91G02,IMPIMGEMENT,1,2305M56G03,1,STG2 NOZZLE HPT,1
2302M91G02,IMPIMGEMENT,1,2305M56G04,1,STG2 NOZZLE HPT,1
2302M91G02,IMPIMGEMENT,1,2305M56G05,1,STG2 NOZZLE HPT,1
2302M91G02,IMPIMGEMENT,1,2305M56G06,1,STG2 NOZZLE HPT,1
2302M91G02,IMPIMGEMENT,1,2305M56G07,1,STG2 NOZZLE HPT,1
2302M91G02,IMPIMGEMENT,1,2305M56G08,1,STG2 NOZZLE HPT,1
2302M91G02,IMPIMGEMENT,1,2302M91G02,1,IMPIMGEMENT,1
2302M91G02,IMPIMGEMENT,1,2305M56G03,1,STG2 NOZZLE HPT,1
2302M91G02,IMPIMGEMENT,1,2305M56G04,1,STG2 NOZZLE HPT,1
2302M91G02,IMPIMGEMENT,1,2305M56G05,1,STG2 NOZZLE HPT,1
2302M91G02,IMPIMGEMENT,1,2305M56G06,1,STG2 NOZZLE HPT,1
2302M91G02,IMPIMGEMENT,1,2305M56G07,1,STG2 NOZZLE HPT,1
2302M91G02,IMPIMGEMENT,1,2305M56G08,1,STG2 NOZZLE HPT,1
2302M93P01,"RETAINER,AFT-",1,2305M56G03,1,STG2 NOZZLE HPT,1
2302M93P01,"RETAINER,AFT-",1,2305M56G04,1,STG2 NOZZLE HPT,1
2302M93P01,"RETAINER,AFT-",1,2305M56G05,1,STG2 NOZZLE HPT,1
2302M93P01,"RETAINER,AFT-",1,2305M56G06,1,STG2 NOZZLE HPT,1
2302M93P01,"RETAINER,AFT-",1,2305M56G07,1,STG2 NOZZLE HPT,1
2302M93P01,"RETAINER,AFT-",1,2305M56G08,1,STG2 NOZZLE HPT,1
2303M31G04,MANIFOLD,1,2376M54G01,1,COMB/DIFF ASSY,1
2303M31G04,MANIFOLD,1,2376M54G02,1,COMB/DIFF ASSY,1
2303M31G04,MANIFOLD,1,2376M54G03,1,COMB/DIFF ASSY,1
2303M31G04,MANIFOLD,1,2376M54G04,1,COMB/DIFF ASSY,1
2303M31G04,MANIFOLD,1,2376M54G05,1,COMB/DIFF ASSY,1
2303M31G04,MANIFOLD,1,2376M54G06,1,COMB/DIFF ASSY,1
2303M31G04,MANIFOLD,1,2376M54G07,1,COMB/DIFF ASSY,1
2303M31G04,MANIFOLD,1,2376M54G08,1,COMB/DIFF ASSY,1
2303M31G05,MANIFOLD,1,2330M54G01,1,COMB/DIFF ASSY,1
2303M31G05,MANIFOLD,1,2330M54G02,1,COMB/DIFF ASSY,1
2303M31G05,MANIFOLD,1,2330M54G03,1,COMB/DIFF ASSY,1
2303M31G05,MANIFOLD,1,2330M54G04,1,COMB/DIFF ASSY,1
2303M31G05,MANIFOLD,1,2330M54G05,1,COMB/DIFF ASSY,1
2303M31G05,MANIFOLD,1,2330M54G06,1,COMB/DIFF ASSY,1
1276M66G01,"SHRD,COMPR STTR",1,1276M66G01,16,"SHRD,COMPR STTR",16
1276M66G01,"SHRD,COMPR STTR",2,2214M15G04,1,STTR ASSY,2
1276M66G01,"SHRD,COMPR STTR",2,2214M15G05,1,STTR ASSY,2
1276M66G01,"SHRD,COMPR STTR",2,2215M15G03,1,STR ASSY HPC,2
1276M66G01,"SHRD,COMPR STTR",2,2215M15G04,1,STR ASSY HPC,2
1276M66G01,"SHRD,COMPR STTR",2,2218M15G04,1,STATOR ASSY,2
1276M66G01,"SHRD,COMPR STTR",2,2218M15G05,1,STATOR ASSY,2
1276M66G01,"SHRD,COMPR STTR",2,2219M15G01,1,"STA ASSY,HPC",2
1276M66G01,"SHRD,COMPR STTR",2,4004M79G02,1,SHROUD KIT,2
1276M66G01,"SHRD,COMPR STTR",1,736L855G01,1,BAAF KIT D,1
1276M66G01,"SHRD,COMPR STTR",1,736L855G02,1,BAAF KIT D,1
1276M66G01,"SHRD,COMPR STTR",5,737L485G01,1,TUAF 6000 TAC K,5
1276M66G01,"SHRD,COMPR STTR",5,737L485G04,1,TUAF 6000 TAC K,5
1276M66G01,"SHRD,COMPR STTR",2,737L742G01,1,"HPC STTR,FWD",2
1276M66G01,"SHRD,COMPR STTR",2,9521M15G01,1,"CPRSR STTR,FWD",2
1276M66G01,"SHRD,COMPR STTR",2,9521M15G02,1,"CPRSR STTR,FWD",2
1276M66G01,"SHRD,COMPR STTR",2,9521M15G03,1,"CPRSR STTR,FWD",2
1276M66G01,"SHRD,COMPR STTR",2,9521M15G04,1,"CPRSR STTR,FWD",2
1276M66G01,"SHRD,COMPR STTR",2,9521M15G05,1,"CPRSR STTR,FWD",2
1276M66G01,"SHRD,COMPR STTR",2,9521M15G06,1,"CPRSR STTR,FWD",2
1276M66G01,"SHRD,COMPR STTR",2,9521M15G07,1,"CPRSR STTR,FWD",2
1276M66G01,"SHRD,COMPR STTR",2,9521M15G08,1,"CPRSR STTR,FWD",2
1276M66G01,"SHRD,COMPR STTR",2,9521M15G09,1,"CPRSR STTR,FWD",2
1276M66G01,"SHRD,COMPR STTR",2,9521M15G10,1,"CPRSR STTR,FWD",2
1276M66G01,"SHRD,COMPR STTR",2,9521M15G11,1,"CPRSR STTR,FWD",2
1276M66G01,"SHRD,COMPR STTR",2,9521M15G12,1,"CPRSR STTR,FWD",2
1276M66G01,"SHRD,COMPR STTR",2,9521M15G13,1,"CPRSR STTR,FWD",2
1276M66G01,"SHRD,COMPR STTR",2,9521M15G14,1,"CPRSR STTR,FWD",2
1276M66G01,"SHRD,COMPR STTR",2,9521M15G15,1,"CPRSR STTR,FWD",2
